!CSV A.01.01,,,,,,,,,,,,
!Ceyear Technologies,3672E,ZFL00040,2.1.5,,,,,,,,,
!Date:,2022/6/12 12:11,,,,,,,,,,,
!Source:,GCA Sweep Data,,,,,,,,,,,
,,,,,,,,,,,,
Calibration State:,ON,,,,,,,,,,,
Num Freq Points: ,101,,,,,,,,,,,
Num Iterations: ,30,,,,,,,,,,,
,,,,,,,,,,,,
Frequncy,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
3.32E+09,-2.559966,26.219125,-9.991116,-103.550625,4.237134,52.339644,11.882675,-67.313129,2.345575,-136.796601,0,0
3.32E+09,-2.559966,26.219125,-9.480029,-101.884085,4.696153,53.976037,11.882675,-67.313129,2.293508,-136.826748,0,0
3.32E+09,-2.559966,26.219125,-8.967219,-100.212551,5.16738,55.61107,11.882675,-67.313129,2.251925,-136.86325,0,0
3.32E+09,-2.559966,26.219125,-8.454516,-98.532968,5.647565,57.259636,11.882675,-67.313129,2.219407,-136.894267,0,0
3.32E+09,-2.559966,26.219125,-7.939188,-96.789528,6.097177,58.962056,11.882675,-67.313129,2.15369,-136.935287,0,0
3.32E+09,-2.559966,26.219125,-7.423106,-95.044379,6.559098,60.683163,11.882675,-67.313129,2.099529,-136.959329,0,0
3.32E+09,-2.559966,26.219125,-6.907039,-93.291369,7.01948,62.397235,11.882675,-67.313129,2.043843,-136.998266,0,0
3.32E+09,-2.559966,26.219125,-6.390466,-91.585004,7.444646,64.0682,11.882675,-67.313129,1.952437,-137.033666,0,0
3.32E+09,-2.559966,26.219125,-5.872792,-89.828366,7.870788,65.796106,11.882675,-67.313129,1.860905,-137.062398,0,0
3.32E+09,-2.559966,26.219125,-5.35534,-87.998944,8.306003,67.605061,11.882675,-67.313129,1.778669,-137.082865,0,0
3.32E+09,-2.559966,26.219125,-4.837134,-86.194619,8.694047,69.390318,11.882675,-67.313129,1.648506,-137.101934,0,0
3.32E+09,-2.559966,26.219125,-4.318413,-84.370328,9.082038,71.202587,11.882675,-67.313129,1.517775,-137.113955,0,0
3.32E+09,-2.559966,26.219125,-3.799365,-82.506078,9.464143,73.064224,11.882675,-67.313129,1.380834,-137.116569,0,0
3.32E+09,-2.559966,26.219125,-3.281087,-80.687386,9.804975,74.887774,11.882675,-67.313129,1.203387,-137.11171,0,0
3.32E+09,-2.559966,26.219125,-2.762783,-78.811948,10.132968,76.777383,11.882675,-67.313129,1.013076,-137.09754,0,0
3.32E+09,-2.559966,26.219125,-2.245381,-76.917846,10.457147,78.700075,11.882675,-67.313129,0.819852,-137.068949,0,0
3.32E+09,-2.559966,26.219125,-1.728801,-75.040119,10.739084,80.615595,11.882675,-67.313129,0.58521,-137.031156,0,0
3.32E+09,-2.559966,26.219125,-1.212973,-73.092043,11.005976,82.612764,11.882675,-67.313129,0.336274,-136.982063,0,0
3.32E+09,-2.559966,26.219125,-0.69827,-71.128346,11.258019,84.641237,11.882675,-67.313129,0.073615,-136.917287,0,0
3.32E+09,-2.559966,26.219125,-0.184481,-69.218394,11.467933,86.619255,11.882675,-67.313129,-0.23026,-136.849222,0,0
3.32E+09,-2.559966,26.219125,0.327377,-67.264701,11.66372,88.657591,11.882675,-67.313129,-0.546332,-136.764579,0,0
3.32E+09,-2.559966,26.219125,0.837901,-65.323654,11.835597,90.679153,11.882675,-67.313129,-0.884978,-136.684064,0,0
3.32E+09,-2.559966,26.219125,1.346212,-63.292361,11.975101,92.788545,11.882675,-67.313129,-1.253786,-136.605964,0,0
3.32E+09,-2.559966,26.219125,1.85178,-61.287881,12.09553,94.87613,11.882675,-67.313129,-1.638924,-136.52286,0,0
3.32E+09,-2.559966,26.219125,2.355909,-59.263962,12.209191,96.975582,11.882675,-67.313129,-2.029394,-136.447327,0,0
3.32E+09,-2.559966,26.219125,2.857347,-57.210282,12.295825,99.094651,11.882675,-67.313129,-2.444198,-136.381937,0,0
3.32E+09,-2.559966,26.219125,3.356695,-55.248587,12.377953,101.123314,11.882675,-67.313129,-2.861416,-136.31497,0,0
3.32E+09,-2.559966,26.219125,3.854116,-53.125853,12.452139,103.305174,11.882675,-67.313129,-3.284652,-136.255843,0,0
3.32E+09,-2.559966,26.219125,4.349787,-50.99628,12.513832,105.487201,11.882675,-67.313129,-3.718629,-136.203389,0,0
3.36E+09,-3.720257,-88.074132,-9.867689,112.186999,4.352795,-92.251517,11.518115,-172.165172,2.702369,-32.273345,0,0
3.36E+09,-3.720257,-88.074132,-9.355655,113.807182,4.809467,-90.650526,11.518115,-172.165172,2.647007,-32.292536,0,0
3.36E+09,-3.720257,-88.074132,-8.843579,115.44747,5.272037,-89.026693,11.518115,-172.165172,2.597501,-32.308991,0,0
3.36E+09,-3.720257,-88.074132,-8.330209,117.100425,5.757216,-87.401872,11.518115,-172.165172,2.56931,-32.337126,0,0
3.36E+09,-3.720257,-88.074132,-7.817045,118.781934,6.190568,-85.722861,11.518115,-172.165172,2.489498,-32.339623,0,0
3.36E+09,-3.720257,-88.074132,-7.301998,120.499102,6.64661,-84.025881,11.518115,-172.165172,2.430492,-32.359812,0,0
3.36E+09,-3.720257,-88.074132,-6.785333,122.166219,7.102682,-82.359041,11.518115,-172.165172,2.3699,-32.360088,0,0
3.36E+09,-3.720257,-88.074132,-6.269216,123.886166,7.518784,-80.625094,11.518115,-172.165172,2.269885,-32.346088,0,0
3.36E+09,-3.720257,-88.074132,-5.752733,125.602113,7.942921,-78.897885,11.518115,-172.165172,2.177539,-32.334826,0,0
3.36E+09,-3.720257,-88.074132,-5.235193,127.361924,8.365814,-77.110106,11.518115,-172.165172,2.082893,-32.306858,0,0
3.36E+09,-3.720257,-88.074132,-4.717871,129.117958,8.745691,-75.299277,11.518115,-172.165172,1.945447,-32.252064,0,0
3.36E+09,-3.720257,-88.074132,-4.199535,130.949884,9.116521,-73.396575,11.518115,-172.165172,1.797941,-32.181288,0,0
3.36E+09,-3.720257,-88.074132,-3.680337,132.74925,9.491289,-71.519453,11.518115,-172.165172,1.65351,-32.103532,0,0
3.36E+09,-3.720257,-88.074132,-3.161538,134.548735,9.81862,-69.59177,11.518115,-172.165172,1.462043,-31.975333,0,0
3.36E+09,-3.720257,-88.074132,-2.643866,136.49772,10.139249,-67.514462,11.518115,-172.165172,1.265001,-31.847011,0,0
3.36E+09,-3.720257,-88.074132,-2.126454,138.269427,10.448712,-65.58995,11.518115,-172.165172,1.057051,-31.694206,0,0
3.36E+09,-3.720257,-88.074132,-1.609009,140.120739,10.720573,-63.562647,11.518115,-172.165172,0.811467,-31.518214,0,0
3.36E+09,-3.720257,-88.074132,-1.09312,142.02041,10.974986,-61.476113,11.518115,-172.165172,0.54999,-31.331351,0,0
3.36E+09,-3.720257,-88.074132,-0.578183,143.944018,11.218077,-59.360565,11.518115,-172.165172,0.278145,-31.139411,0,0
3.36E+09,-3.720257,-88.074132,-0.06352,145.929374,11.419548,-57.165361,11.518115,-172.165172,-0.035047,-30.929563,0,0
3.36E+09,-3.720257,-88.074132,0.44909,147.869472,11.60179,-55.013629,11.518115,-172.165172,-0.365415,-30.71793,0,0
3.36E+09,-3.720257,-88.074132,0.959684,149.839923,11.762836,-52.833666,11.518115,-172.165172,-0.714963,-30.508417,0,0
3.36E+09,-3.720257,-88.074132,1.46837,151.824421,11.885326,-50.666968,11.518115,-172.165172,-1.101159,-30.326217,0,0
3.36E+09,-3.720257,-88.074132,1.97565,153.83967,11.996991,-48.468866,11.518115,-172.165172,-1.496773,-30.143364,0,0
3.36E+09,-3.720257,-88.074132,2.480175,155.836876,12.093526,-46.306805,11.518115,-172.165172,-1.904764,-29.978509,0,0
3.36E+09,-3.720257,-88.074132,2.982971,157.910084,12.17131,-44.085402,11.518115,-172.165172,-2.329776,-29.830314,0,0
3.36E+09,-3.720257,-88.074132,3.484346,160.009392,12.2402,-41.84655,11.518115,-172.165172,-2.762261,-29.690771,0,0
3.36E+09,-3.720257,-88.074132,3.981669,162.037126,12.303023,-39.696683,11.518115,-172.165172,-3.196761,-29.568638,0,0
3.36E+09,-3.720257,-88.074132,4.478994,164.166759,12.349151,-37.466627,11.518115,-172.165172,-3.647958,-29.468214,0,0
3.36E+09,-3.720257,-88.074132,4.973972,166.372149,12.393347,-35.180138,11.518115,-172.165172,-4.09874,-29.387115,0,0
3.40E+09,-3.553428,-177.297347,-10.326996,-108.209876,3.926176,47.251803,10.591035,102.21814,3.662137,53.243539,0,0
3.40E+09,-3.553428,-177.297347,-9.816233,-106.584428,4.409636,48.838204,10.591035,102.21814,3.634834,53.204492,0,0
3.40E+09,-3.553428,-177.297347,-9.306518,-104.933488,4.898995,50.451104,10.591035,102.21814,3.614478,53.166451,0,0
3.40E+09,-3.553428,-177.297347,-8.794174,-103.310394,5.35806,52.023064,10.591035,102.21814,3.561198,53.115318,0,0
3.40E+09,-3.553428,-177.297347,-8.280622,-101.690883,5.825731,53.604751,10.591035,102.21814,3.515319,53.077494,0,0
3.40E+09,-3.553428,-177.297347,-7.766884,-100.016588,6.311474,55.229768,10.591035,102.21814,3.487323,53.028215,0,0
3.40E+09,-3.553428,-177.297347,-7.251329,-98.277439,6.755248,56.902769,10.591035,102.21814,3.415542,52.962068,0,0
3.40E+09,-3.553428,-177.297347,-6.735526,-96.575589,7.214205,58.553501,10.591035,102.21814,3.358696,52.91095,0,0
3.40E+09,-3.553428,-177.297347,-6.219465,-94.878368,7.680683,60.196319,10.591035,102.21814,3.309113,52.856547,0,0
3.40E+09,-3.553428,-177.297347,-5.702664,-93.13461,8.108785,61.875143,10.591035,102.21814,3.220414,52.791612,0,0
3.40E+09,-3.553428,-177.297347,-5.184847,-91.378286,8.540533,63.560342,10.591035,102.21814,3.134345,52.720488,0,0
3.40E+09,-3.553428,-177.297347,-4.666764,-89.594685,8.982253,65.283648,10.591035,102.21814,3.057981,52.660193,0,0
3.40E+09,-3.553428,-177.297347,-4.147833,-87.835666,9.375817,66.960911,10.591035,102.21814,2.932614,52.578437,0,0
3.40E+09,-3.553428,-177.297347,-3.629269,-86.066714,9.766901,68.654418,10.591035,102.21814,2.805136,52.502992,0,0
3.40E+09,-3.553428,-177.297347,-3.110292,-84.22722,10.155312,70.414038,10.591035,102.21814,2.674569,52.423117,0,0
3.40E+09,-3.553428,-177.297347,-2.591791,-82.391426,10.495575,72.157888,10.591035,102.21814,2.496331,52.331173,0,0
3.40E+09,-3.553428,-177.297347,-2.074065,-80.513996,10.83258,73.956747,10.591035,102.21814,2.31561,52.252602,0,0
3.40E+09,-3.553428,-177.297347,-1.556612,-78.603625,11.155473,75.791742,10.591035,102.21814,2.12105,52.177226,0,0
3.40E+09,-3.553428,-177.297347,-1.040294,-76.7391,11.438013,77.578811,10.591035,102.21814,1.887272,52.099771,0,0
3.40E+09,-3.553428,-177.297347,-0.523584,-74.860831,11.705061,79.393951,10.591035,102.21814,1.637609,52.036642,0,0
3.40E+09,-3.553428,-177.297347,-0.008366,-72.846643,11.957003,81.348211,10.591035,102.21814,1.374334,51.976714,0,0
3.40E+09,-3.553428,-177.297347,0.506248,-70.928678,12.164741,83.222749,10.591035,102.21814,1.067458,51.933287,0,0
3.40E+09,-3.553428,-177.297347,1.018949,-68.917978,12.353474,85.208111,10.591035,102.21814,0.74349,51.907949,0,0
3.40E+09,-3.553428,-177.297347,1.530249,-66.961326,12.521806,87.149023,10.591035,102.21814,0.400522,51.892208,0,0
3.40E+09,-3.553428,-177.297347,2.040243,-64.93948,12.659416,89.158306,10.591035,102.21814,0.028138,51.879645,0,0
3.40E+09,-3.553428,-177.297347,2.547866,-62.933287,12.78263,91.163124,10.591035,102.21814,-0.356271,51.878271,0,0
3.40E+09,-3.553428,-177.297347,3.052109,-60.901676,12.892388,93.195126,10.591035,102.21814,-0.750756,51.878662,0,0
3.40E+09,-3.553428,-177.297347,3.555902,-58.784402,12.982984,95.318994,10.591035,102.21814,-1.163953,51.885255,0,0
3.40E+09,-3.553428,-177.297347,4.057297,-56.580622,13.066118,97.534505,10.591035,102.21814,-1.582213,51.896987,0,0
3.40E+09,-3.553428,-177.297347,4.556957,-54.34305,13.142355,99.775992,10.591035,102.21814,-2.005638,51.900901,0,0
3.44E+09,-5.414583,81.680947,-10.414631,-178.750533,3.799313,-23.653078,11.011277,-4.851568,3.202667,159.949023,0,0
3.44E+09,-5.414583,81.680947,-9.903444,-177.141476,4.294429,-22.068008,11.011277,-4.851568,3.186596,159.925037,0,0
3.44E+09,-5.414583,81.680947,-9.392089,-175.577918,4.750754,-20.549798,11.011277,-4.851568,3.131566,159.879689,0,0
3.44E+09,-5.414583,81.680947,-8.880896,-174.048161,5.221163,-19.055866,11.011277,-4.851568,3.090782,159.843864,0,0
3.44E+09,-5.414583,81.680947,-8.367088,-172.434122,5.704917,-17.476603,11.011277,-4.851568,3.060727,159.809088,0,0
3.44E+09,-5.414583,81.680947,-7.852174,-170.865857,6.154707,-15.940995,11.011277,-4.851568,2.995603,159.776431,0,0
3.44E+09,-5.414583,81.680947,-7.336334,-169.222862,6.610694,-14.33384,11.011277,-4.851568,2.935752,159.740591,0,0
3.44E+09,-5.414583,81.680947,-6.820817,-167.498048,7.079982,-12.640304,11.011277,-4.851568,2.889521,159.709313,0,0
3.44E+09,-5.414583,81.680947,-6.304447,-165.807791,7.505783,-10.994819,11.011277,-4.851568,2.798953,159.66454,0,0
3.44E+09,-5.414583,81.680947,-5.787386,-164.082602,7.942237,-9.301745,11.011277,-4.851568,2.718346,159.632426,0,0
3.44E+09,-5.414583,81.680947,-5.270697,-162.426049,8.380197,-7.673457,11.011277,-4.851568,2.639618,159.60416,0,0
3.44E+09,-5.414583,81.680947,-4.752392,-160.742909,8.775199,-6.020664,11.011277,-4.851568,2.516314,159.573813,0,0
3.44E+09,-5.414583,81.680947,-4.23335,-158.92179,9.166445,-4.217485,11.011277,-4.851568,2.388518,159.555873,0,0
3.44E+09,-5.414583,81.680947,-3.714766,-157.171624,9.560586,-2.481216,11.011277,-4.851568,2.264075,159.541977,0,0
3.44E+09,-5.414583,81.680947,-3.196309,-155.409365,9.903566,-0.725846,11.011277,-4.851568,2.088598,159.535088,0,0
3.44E+09,-5.414583,81.680947,-2.678617,-153.618104,10.244237,1.077941,11.011277,-4.851568,1.911577,159.547613,0,0
3.44E+09,-5.414583,81.680947,-2.160752,-151.8764,10.574926,2.836693,11.011277,-4.851568,1.724401,159.564662,0,0
3.44E+09,-5.414583,81.680947,-1.643326,-150.017685,10.859631,4.723938,11.011277,-4.851568,1.49168,159.593191,0,0
3.44E+09,-5.414583,81.680947,-1.127196,-148.143889,11.130888,6.643669,11.011277,-4.851568,1.246806,159.639126,0,0
3.44E+09,-5.414583,81.680947,-0.611652,-146.237807,11.383695,8.616346,11.011277,-4.851568,0.98407,159.705722,0,0
3.44E+09,-5.414583,81.680947,-0.097454,-144.386466,11.595881,10.538975,11.011277,-4.851568,0.682058,159.777009,0,0
3.44E+09,-5.414583,81.680947,0.415351,-142.479457,11.785152,12.532018,11.011277,-4.851568,0.358524,159.863044,0,0
3.44E+09,-5.414583,81.680947,0.926279,-140.539415,11.958915,14.558432,11.011277,-4.851568,0.021359,159.949415,0,0
3.44E+09,-5.414583,81.680947,1.435741,-138.63622,12.091145,16.546262,11.011277,-4.851568,-0.355872,160.03405,0,0
3.44E+09,-5.414583,81.680947,1.943104,-136.671806,12.214677,18.592101,11.011277,-4.851568,-0.739704,160.115475,0,0
3.44E+09,-5.414583,81.680947,2.448331,-134.640717,12.323831,20.702509,11.011277,-4.851568,-1.135777,160.194794,0,0
3.44E+09,-5.414583,81.680947,2.951828,-132.621418,12.413635,22.791686,11.011277,-4.851568,-1.54947,160.264673,0,0
3.44E+09,-5.414583,81.680947,3.4527,-130.564213,12.492963,24.911705,11.011277,-4.851568,-1.971014,160.327486,0,0
3.44E+09,-5.414583,81.680947,3.951515,-128.469443,12.567421,27.068837,11.011277,-4.851568,-2.395371,160.389848,0,0
3.44E+09,-5.414583,81.680947,4.449107,-126.295313,12.626585,29.295329,11.011277,-4.851568,-2.8338,160.442211,0,0
3.48E+09,-3.98641,-152.472143,-10.421238,110.88082,3.861665,-94.319009,9.47969,120.381297,4.803212,34.418874,0,0
3.48E+09,-3.98641,-152.472143,-9.910336,112.43691,4.328694,-92.799321,9.47969,120.381297,4.75934,34.382472,0,0
3.48E+09,-3.98641,-152.472143,-9.398223,114.089146,4.812618,-91.163954,9.47969,120.381297,4.731151,34.365603,0,0
3.48E+09,-3.98641,-152.472143,-8.88579,115.656227,5.308968,-89.624911,9.47969,120.381297,4.715068,34.337566,0,0
3.48E+09,-3.98641,-152.472143,-8.371574,117.26343,5.772776,-88.038555,9.47969,120.381297,4.66466,34.316719,0,0
3.48E+09,-3.98641,-152.472143,-7.857454,118.860218,6.247795,-86.474355,9.47969,120.381297,4.625558,34.284129,0,0
3.48E+09,-3.98641,-152.472143,-7.340483,120.531192,6.742183,-84.823805,9.47969,120.381297,4.602975,34.263706,0,0
3.48E+09,-3.98641,-152.472143,-6.823951,122.207633,7.197503,-83.170563,9.47969,120.381297,4.541763,34.240507,0,0
3.48E+09,-3.98641,-152.472143,-6.306844,123.902667,7.667028,-81.493816,9.47969,120.381297,4.494182,34.22222,0,0
3.48E+09,-3.98641,-152.472143,-5.789589,125.496326,8.147885,-79.917644,9.47969,120.381297,4.457783,34.204732,0,0
3.48E+09,-3.98641,-152.472143,-5.271297,127.201146,8.585318,-78.231149,9.47969,120.381297,4.376925,34.186408,0,0
3.48E+09,-3.98641,-152.472143,-4.752737,128.984694,9.039552,-76.451313,9.47969,120.381297,4.312598,34.182696,0,0
3.48E+09,-3.98641,-152.472143,-4.234003,130.811831,9.496483,-74.630781,9.47969,120.381297,4.250795,34.176091,0,0
3.48E+09,-3.98641,-152.472143,-3.716338,132.528515,9.918703,-72.91159,9.47969,120.381297,4.15535,34.178599,0,0
3.48E+09,-3.98641,-152.472143,-3.197642,134.332512,10.336855,-71.101757,9.47969,120.381297,4.054807,34.184433,0,0
3.48E+09,-3.98641,-152.472143,-2.679773,136.162584,10.761197,-69.259304,9.47969,120.381297,3.961279,34.196815,0,0
3.48E+09,-3.98641,-152.472143,-2.163006,137.951227,11.140367,-67.437212,9.47969,120.381297,3.823683,34.230264,0,0
3.48E+09,-3.98641,-152.472143,-1.646526,139.796189,11.512364,-65.546826,9.47969,120.381297,3.679199,34.275688,0,0
3.48E+09,-3.98641,-152.472143,-1.130833,141.644404,11.875597,-63.646658,9.47969,120.381297,3.526739,34.32764,0,0
3.48E+09,-3.98641,-152.472143,-0.615713,143.451124,12.195647,-61.761113,9.47969,120.381297,3.331669,34.406466,0,0
3.48E+09,-3.98641,-152.472143,-0.102225,145.408566,12.499038,-59.724006,9.47969,120.381297,3.121573,34.486131,0,0
3.48E+09,-3.98641,-152.472143,0.409346,147.316025,12.7804,-57.718208,9.47969,120.381297,2.891364,34.58447,0,0
3.48E+09,-3.98641,-152.472143,0.919723,149.27667,13.01563,-55.651545,9.47969,120.381297,2.616216,34.690488,0,0
3.48E+09,-3.98641,-152.472143,1.427227,151.244346,13.225913,-53.575208,9.47969,120.381297,2.318995,34.799149,0,0
3.48E+09,-3.98641,-152.472143,1.93336,153.213888,13.420105,-51.495661,9.47969,120.381297,2.007055,34.909154,0,0
3.48E+09,-3.98641,-152.472143,2.436966,155.146826,13.572506,-49.447003,9.47969,120.381297,1.65585,35.024874,0,0
3.48E+09,-3.98641,-152.472143,2.938744,157.177102,13.717507,-47.315447,9.47969,120.381297,1.299072,35.126154,0,0
3.48E+09,-3.98641,-152.472143,3.439127,159.385839,13.845068,-44.999058,9.47969,120.381297,0.92625,35.233806,0,0
3.48E+09,-3.98641,-152.472143,3.936504,161.531068,13.952436,-42.758982,9.47969,120.381297,0.536241,35.328653,0,0
3.48E+09,-3.98641,-152.472143,4.432385,163.861002,14.049001,-40.337246,9.47969,120.381297,0.136925,35.420455,0,0
3.52E+09,-3.145676,60.905518,-10.0344,38.223695,4.170575,-167.235684,11.54364,-28.268265,2.661334,-177.191114,0,0
3.52E+09,-3.145676,60.905518,-9.523104,39.763526,4.646481,-165.722857,11.54364,-28.268265,2.625945,-177.218119,0,0
3.52E+09,-3.145676,60.905518,-9.010528,41.338664,5.136918,-164.187998,11.54364,-28.268265,2.603807,-177.258397,0,0
3.52E+09,-3.145676,60.905518,-8.497373,42.883167,5.586706,-162.697122,11.54364,-28.268265,2.540438,-177.312025,0,0
3.52E+09,-3.145676,60.905518,-7.982961,44.461866,6.05623,-161.15944,11.54364,-28.268265,2.49555,-177.353042,0,0
3.52E+09,-3.145676,60.905518,-7.466688,46.001047,6.533709,-159.665097,11.54364,-28.268265,2.456757,-177.397879,0,0
3.52E+09,-3.145676,60.905518,-6.950706,47.620294,6.975761,-158.106854,11.54364,-28.268265,2.382828,-177.458883,0,0
3.52E+09,-3.145676,60.905518,-6.434562,49.183602,7.422794,-156.592715,11.54364,-28.268265,2.313716,-177.508053,0,0
3.52E+09,-3.145676,60.905518,-5.917583,50.848781,7.877615,-154.973666,11.54364,-28.268265,2.251558,-177.554183,0,0
3.52E+09,-3.145676,60.905518,-5.399281,52.463973,8.291117,-153.413865,11.54364,-28.268265,2.146758,-177.609574,0,0
3.52E+09,-3.145676,60.905518,-4.881,54.116545,8.710451,-151.81046,11.54364,-28.268265,2.047811,-177.65874,0,0
3.52E+09,-3.145676,60.905518,-4.362599,55.827662,9.127207,-150.145158,11.54364,-28.268265,1.946165,-177.704555,0,0
3.52E+09,-3.145676,60.905518,-3.843131,57.584955,9.504378,-148.439507,11.54364,-28.268265,1.803869,-177.756197,0,0
3.52E+09,-3.145676,60.905518,-3.32407,59.33028,9.874409,-146.729836,11.54364,-28.268265,1.654839,-177.791851,0,0
3.52E+09,-3.145676,60.905518,-2.806022,61.093452,10.231758,-145.000645,11.54364,-28.268265,1.49414,-177.825832,0,0
3.52E+09,-3.145676,60.905518,-2.288062,62.802023,10.553738,-143.32225,11.54364,-28.268265,1.29816,-177.856008,0,0
3.52E+09,-3.145676,60.905518,-1.770733,64.599107,10.861911,-141.541078,11.54364,-28.268265,1.089004,-177.87192,0,0
3.52E+09,-3.145676,60.905518,-1.254754,66.425374,11.159891,-139.72012,11.54364,-28.268265,0.871005,-177.87723,0,0
3.52E+09,-3.145676,60.905518,-0.740206,68.208309,11.415771,-137.926055,11.54364,-28.268265,0.612337,-177.866099,0,0
3.52E+09,-3.145676,60.905518,-0.22627,70.075445,11.658326,-136.036819,11.54364,-28.268265,0.340956,-177.843999,0,0
3.52E+09,-3.145676,60.905518,0.285851,71.935754,11.881116,-134.144439,11.54364,-28.268265,0.051625,-177.811928,0,0
3.52E+09,-3.145676,60.905518,0.796856,73.756447,12.064374,-132.278174,11.54364,-28.268265,-0.276122,-177.766356,0,0
3.52E+09,-3.145676,60.905518,1.304902,75.714898,12.228797,-130.258509,11.54364,-28.268265,-0.619745,-177.705142,0,0
3.52E+09,-3.145676,60.905518,1.811355,77.618227,12.377604,-128.296451,11.54364,-28.268265,-0.977391,-177.646414,0,0
3.52E+09,-3.145676,60.905518,2.315658,79.649728,12.494477,-126.205304,11.54364,-28.268265,-1.364821,-177.586768,0,0
3.52E+09,-3.145676,60.905518,2.816986,81.648525,12.600858,-124.14656,11.54364,-28.268265,-1.759769,-177.52682,0,0
3.52E+09,-3.145676,60.905518,3.31628,83.606132,12.697684,-122.124838,11.54364,-28.268265,-2.162236,-177.462705,0,0
3.52E+09,-3.145676,60.905518,3.81367,85.647576,12.775587,-120.030074,11.54364,-28.268265,-2.581723,-177.409385,0,0
3.52E+09,-3.145676,60.905518,4.30858,87.667619,12.847457,-117.957691,11.54364,-28.268265,-3.004763,-177.357045,0,0
3.52E+09,-3.145676,60.905518,4.801874,89.787538,12.913319,-115.788611,11.54364,-28.268265,-3.432195,-177.307885,0,0
3.56E+09,-3.099871,-53.066563,-9.821522,-106.279977,4.373039,47.974252,10.644241,-127.800036,3.550321,-77.945735,0,0
3.56E+09,-3.099871,-53.066563,-9.309855,-104.790424,4.869481,49.440421,10.644241,-127.800036,3.535095,-77.969119,0,0
